source,tibschol_refs,zotero_refs,xml_id,status,location,xml_content
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-0314-18-48,unreviewed,51b2 - 51b5,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""51b2""/> gyi khyad par du byed chos la 'brel pas mi phan te khyad par du byed chos yod pa na byas chos yod par ma nges pa'i phyir ro || de ltar na 'brel yul gyi ngo bo 'am khyad par du byas chos gnyis la 'brel chos kyi ngo bo 'am khyad par du byed chos gnyis 'brel pa'i 'brel pa bzhis phan la | lhag ma lngas mi phan pas sngar gyi skyon de dag las grol bar rig par bya'o ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex87032023-03-0314-18-48"" type=""excerpt"" status=""unreviewed"">
            <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3834"">kha cig</rs><note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3834"">rgya</rs></note> na re nam mkhar snang tsam chos can rtag ste ma byas pa'i phyir ro zhes bya ba lta bu ste | rtags de chos can <lb n=""51b5""/> du bkod tshod kyi nam mkhar snang tsam dang mi 'gal bas phyogs chos grub cing bsgrub bya rtag pa'i dngos po rten pa'i gzhi' dngos por gyur pa'i nam mkhar don gyis 'phangs pa de 'gog pas chos can 'gog pa'i 'gal ba yin no zhes smra'o ||</seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-1610-25-32,,52b2 - 52b4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""52b2""/> srid pa'i phyir ro ||||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex87032023-03-1610-25-32"">
               <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3786"">kha cig</rs> <note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3786"">rngog</rs></note> na re rgyu 'bras nges par byed pa'i tshad ma ni <abbr>thams cad</abbr> du ma dmigs pa dang dmigs pa'i mngon suM lnga kho nas yin te | 'di ltar dang <lb n=""52b3""/> po rgyu 'bras gnyis ka ma dmigs pa dang | de nas rgyu dmigs pa dang | de nas 'bras bu dmigs pa dang | de nas rgyu log pas rgyu ma dmigs pa dang | de nas 'bras bu log pas 'bras bu ma dmigs pa'i mngon sum mo zhes zer ro || <!--This view is already mentioned in <mentioned>bsDus pa</mentioned> 142a8-142b1 (kha cig gzhung las gsungs pa'i mi dmigs pa dang dmyigs pa'i mngon sum lngas de'i mtshan nyid rjes 'gro dang ldog pa nges pa yin no zhes zer ro ||). It is also the view supported in <mentioned>rNam bshad</mentioned> 333,3-4 (mngon sum dang myi dmyigs pa rnam pa lngas rgyu 'bras kyi mtshan nyid nges pas de kho na tshad ma yin no ||).-->
                de ni mi 'thad de | <note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3809"">khyung</rs></note> gnas skabs kyi rjes su 'gro ldog mthong pa'i tshad ma lngas nges pa yin nam 'on te rang bzhin gyi rjes su 'gro ldog mthong pa'i tshad ma lngas nges pa yin | dang po ltar na rnga'i sgra dang nyi ma'i 'od zer yang rgyu <lb n=""52b4""/> 'bras su thal te gnas skabs kyi rjes su 'gro ldog lan brgyar mthong pa'i phyir ro || gnyis pa ltar na tshad ma lnga yis ci zhig bya ste rang bzhin gyi rjes su 'gro ldog mthong pa'i tshad ma gsuM gyis rjes 'gro dngos su nges pas ldog pa shugs la 'phen pa'i phyir ro ||</seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-1613-09-57,unreviewed,55a1 - 55a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""55a1""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex87032023-03-1613-09-57"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3786"">kha cig</rs> na re lhan cig mi gnas pa <lb n=""55a2""/> 'i 'gal ba'i mtshan nyid ni dngos po gnyis la gnas pa'i chos gnod bya gnod byed ces pa'am | rdzas kyi rgyun gcad bya dang gcod byed ces bya ba yin no zhes zer ro ||<!--The first part of this definition is also cited in RTRG VII 168,21. It is attributed to Lo <hi rendition=""#sanskritpasitalique"">tså </hi>ba chen po in RTGKh 153,10. Cf. <mentioned>rNam bshad</mentioned> 277,7-8 de la 'di'i mtshan nyid ni dngos po gnyis la brten pa'i chos gnod bya gnod byed kyi rang bzhin no ||.-->
            de ni ma yin te </seg>
            gnod bya gnod byed tshogs pa 'god na mi srid cing | ya khyal 'god na ma khyab ste rgyu 'bras kyi mtshan nyid bzhin no ||</TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-1610-30-05,unreviewed,62b7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""62b7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex87032023-03-1610-30-05"" status=""unreviewed""><note type=""gloss""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3809""><abbr>kha cig</abbr> </rs>na re <note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3809"">khyung</rs></note> thal ba [la sgrub byed] 'phen pa'i thal ba dang sun 'byin pa'i thal ba gnyis su yod pas | de gnyis la khyab pa'i mtshon bya thun mong ba cig med pas mtshan nyid kyang thun mong pa <abbr>med</abbr> ces pa rigs pa ma yin te | de ltar na spyi'i mtshan nyid thams cad mi rung par 'gyuro ||</note> </seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-1611-01-15,,62b7 - 62b8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""62b7""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex87032023-03-1611-01-15""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4953"">kha cig</rs> na re rtags <lb n=""62b8""/> kyi ngo bo rgol ba'i zhe bas mi 'dod cing tshul gsuM gzhan gyis ci rigs par khas blangs pas dam bca' mi 'dod pa bsgrub pa'i ngag yin no zhes zer ro ||</seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-0311-47-58,unreviewed,64a1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""64a1""/> gsuM gyis shes par bya ba las |<seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex87032023-03-0311-47-58"" type=""excerpt"" status=""unreviewed"">
            <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">sngon gyi blo gros{} chen po dag</rs> thal ba'i chos gsuM dang bzlog pa'i chos gsuM <abbr>thams cad</abbr> du gnad cig par 'chad de | 'di ltar thal ba'i gtan tshigs khas blangs dang bzlog pa'i bsgrub bya shes 'dod gnyis tshang pa dang ma tshang pa dang tshang par gnad gcig<hi rendition=""#FootnoteCharacters""><anchor xml:id=""a457""/></hi> ste | pha rol po la la me med par khas len na gnyi' ka tshang la | mi len na gnyis ka ma tshang pa'i phyir ro ||</seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-0311-50-52,unreviewed,64a9 - 64b1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""64a9""/> cing ma byas pa'i sgra tsam khegs pas ma byas pa'i nam mkha'i yon tan gyi sgra yang khegs pa'i phyir te | spyi 'am spyi dang tshogs pa khegs pas bye brag dang tshogs pa khegs pa ni tshad ma rnams kyi byed pa yin te sa phyogs su bum pa tsam khegs pas gser gyi bum pa yang khegs pa bzhin no ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex87032023-03-0311-50-52"" type=""excerpt"" status=""unreviewed""><!--presumably ref. to Tibetan-->
            yang <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">shing rta chen po'i srol dag</rs> ni 'dod tog gyis lan 'debs par byed te | thal ba de dag gi 'dod pa la tshad mas bsal pa yod pas bzlog pa'i thal ba'i gtan tshigs grub par thal ba ni 'dod pa yin te | <lb n=""64b1""/> mi rtag pa dang tshogs pa khegs pa nyid mi rtag pas stong pa'i phyogs chos yin pa'i phyir ro || de bzhin du dgag bya yod pa dang tshogs pa khegs pa nyid yod pas stong pa'i bsgrub bya yin pas gzhi' sha za'i bum pa rtag pas stong pas stong zhes pa'i dgag pa'i rtags 'phen pa yin no zhes gsung ngo ||</seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-03-0311-55-26,reviewed,67a6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex87032023-03-0311-55-26"" type=""excerpt"" status=""reviewed"" ana=""corpusmd:colophon"">
            <lb n=""67a6""/>@@|| yid kyi mun pa ma lus sel byed pa || rigs tshul dri med <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5292"">shes rab sgron ma</rs> 'di ||                       <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3773"">dpal ldan grags pa</rs>'i gzhung dang <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:5590"">bla ma</rs>'i<anchor xml:id=""a469""/><!--assumed to be the same person whose views are referred to in the text on 5b1--> || gsung la brten nas gzhan phan yid kyis sbyar || 'di las byung pa'i dge tshogs mthu' ldan des || skye bo <abbr>thams cad</abbr> rigs lam 'dir zhugs te || lta ngan g.yang sa'i ri bo rab bsnyil nas || yang dag lta ba'i rgyal mtshan 'dzin par shog || ||</seg></TEI>"
3_087_03_mtshur ston_shes rab sgron ma.xml,3_087_03,,ex87032023-07-0312-01-05,reviewed,67a8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" xml:id=""ex87032023-07-0312-01-05"" type=""excerpt"" status=""reviewed"" ana=""corpusmd:colophon""><lb n=""67a8""/><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5292"">tshad ma shes rab sgron ma</rs> zhes bya ba | lung dang rigs pa'i don phyin ci ma log par khong du chud cing | rdzogs s+h+yo || cig zhus ||</seg></TEI>"
3_081_02_rin chen tshul khrims_grel bshad kun btus snying po nyi ma od zer.xml,3_081_02,,ex81022023-09-28-121342,unreviewed,1b1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex81022023-09-28-121342"" status=""unreviewed""><pb n=""1b""/><lb n=""1b1""/> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5271"">'grel bshad kun las btus pa'i snying po nyi ma'i 'od zer gyi snang ba</rs> zhes bya ba ||</seg></TEI>"
3_081_02_rin chen tshul khrims_grel bshad kun btus snying po nyi ma od zer.xml,3_081_02,,ex81022023-09-28-159,unreviewed,100a2 - 100a3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""100a2""/>chu 'dzin las ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex81022023-09-28-159"" status=""unreviewed"" ana=""corpusmd:colophon""><milestone unit=""section"" n=""[Colophon (100a2--100a3)]""/>
           <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5271"">'grel bshad kun las btus pa'i snying po nyi ma'i 'od zer gyi snang ba</rs> zhes bya ba 'di | <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5954"">shAkya'i btsun pa gzhung brgya smra ba rin chen tshul <lb n=""100a3""/>khrims</rs> kyis ¦ <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:6173"">mkhas grub du ma'i 'byung gnas ne'u thog gi chos sgra<!--sic--> chen po</rs>r sbyar ba'o ||</seg></TEI>"
1_002_01_rNgog Bre_yum brgyad stong don bsdus.xml,1_002_01,,ex2012023-07-10082928,reviewed,22a1 - 22a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""22a1""/> go bar sla'o ||||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" status=""reviewed"" xml:id=""ex2012023-07-10082928"" ana=""corpusmd:colophon""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4449""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3692"">bcom ldan 'das yum brgyad stong pa</rs>'i don bsdus pa</rs> <lb n=""22a2""/> <rs type=""person"" ana=""corpusmd:named_reference"" ref=""3712"">slob dpon seng ge bzang po</rs>'i rjes su 'brangs te | <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3786"">lo tsha ba chen po dge slong blo ldan shes rab</rs> kyis gzhan la phan par bya ba'i phyir sbyar ba las | dus phyis <rs type=""person"" ana=""corpusmd:named_reference"" ref=""5611"">jo bo 'bum pa</rs> dang <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3786"">lo tsha ba</rs> de nyid kyi rjes su 'brang zhing <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3807"">mang du thos pa'i dge slong shes rab 'bar</rs> gyis mdo'i don legs par gtan la phab nas yang zhus te sbyar ba |||| rdzogs s+ho ||||</seg></TEI>"
1_002_01_rNgog Bre_yum brgyad stong don bsdus.xml,1_002_01,,ex2012023-07-1008-32-58,reviewed,22a3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" status=""reviewed"" xml:id=""ex2012023-07-1008-32-58"" ana=""corpusmd:colophon""><lb n=""22a3""/> yul <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5645""><rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5546"">chos skor bsaM yas</rs> kyi lung phran mchims phu'i gtsug lag khang</rs> du <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:6037"">mang du thos pa'i <note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:6037"">khu lha sdings pa</rs> la</note> dge slong ¦ bshes gnyen lha sdings pa</rs>'i gsung gi bdud rtsi <note type=""gloss"">(lhung pos)?</note> la ngoms ngoms su 'thungs pa <rs type=""deity"">bde bar gshegs pa</rs>'i bka' rab 'byaMs pa <note type=""gloss"">rtsod pa myed pa rnaMs la</note> <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5828"">blo gros kyi snang pa rab tu rgyas pa khyung po 'dul ba 'dzin pa</rs>'i spyan sngar bdag mchod nas <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4451""><note type=""gloss"">lho brag rong pa</note> <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4451""/>bla ma 'od</rs> kyis yig mkhan byas nas bris so ||</seg></TEI>"
1_002_01_rNgog Bre_yum brgyad stong don bsdus.xml,1_002_01,,ex2012023-07-1008-34-15,reviewed,22a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" status=""reviewed"" xml:id=""ex2012023-07-1008-34-15"" ana=""corpusmd:colophon"">
         <lb n=""22a4""/> @|| 'di bris pa'i bsod naMs kyis || yon mchod byang chub thob par shog || bkra shis par gyur cig ||||
         <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5827"">mdo smad pa mar pa ston pa</rs>s bris so | legs so |</seg></TEI>"
2_053_06 ral gri bden bzhi rgyan me tog BUDA ocr.xml,2_053_06,,ex53062024-10-2516-15-36,unreviewed,,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex53062024-10-2516-15-36"" status=""unreviewed"" ana=""corpusmd:colophon"">   <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4932"">bden pa bzhi rnam nga ra bshad pa rgyan gyi me tog</rs> ces bya ba <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4006"">mang du thos pa shAkya'i dge slong bcom ldan ral gri</rs>s <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5680"">gtsang me tog mdangs can gyi dgon pa</rs>r sbyar ba rdzogs so || dge'o || ||</seg>
            
            _!_phyag dpe 'di'i ma phyi 'bras spungs tshogs chen steng gi gnas bcu lha khang mdo'i dpe mdzod nas</TEI>"
4_091_05_shes rab grags_lam rim.xml,4_091_05,,ex9105_202409182,unreviewed,113b4 - 113b7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex9105_202409182"" status=""unreviewed"" ana=""corpusmd:colophon"">
                <lb n=""113b4""/>
              <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:6853"">ka ma'i dgon pa</rs>r sku bzhugs nas || bla ma rnams kyis gnang ba yi || man ngag thugs la skyes pa 'di || kun gyi brdzi <abbr>med</abbr> g.nya na'i mtshan || thugs rje'i mnga' bdag<lb n=""113b5""/>b+ho de'i mtshan || bdag ci bla ma 'gro ba'i 'gon || sa stengs grags pa nyid la bshad || de'i nyams myong gdams ngag 'di || brjed dogs <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4105"">bdag</rs> gis bris pa la || lhag <lb n=""113b6""/>°°° mdzod || <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4105"">bdag</rs> gis 'di mnyan bris pa'i || bsod naMs grub pa yin des || kun gyis bzang po thob par shog ||
            <lb n=""113b7""/> °° gyi °i° pa || <note type=""gloss""><!--in dbu can--> <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:5883"">mkhan po snar thang pa</rs>'i phyag dpe °(ngas?) zhus cing dag go ||</note> rdzogs s+ho ||
            </seg></TEI>"
1_011_02_Pa_tshab_bzhi_brgya_bsdus_don_W1PD89051-I1PD89063-209-218.xml,1_011_02,,ex11022024-10-1014-36-36,unreviewed,1b1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""1b1""/>||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex11022024-10-1014-36-36"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3725"">slob dpon zla ba grags pa</rs>'i zhal snga nas mdzad pa <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5931"">4 brgya'i 'grel pa</rs> la bsdus pa'i don gsum te | rtsom ba dgod pa dang | gzhung gi don bshad pa dang | de bas byung ba'i <note type=""gloss"">rtog ge'i</note> bsod nams bsngo ba'o || </seg>
               dang po la lrs te | spyi don rnam par bzhag pa dang | bshad pa dan pa la spyad pa dang | bhan pa dzan po sbyang bar dam</TEI>"
1_011_02_Pa_tshab_bzhi_brgya_bsdus_don_W1PD89051-I1PD89063-209-218.xml,1_011_02,,ex11022024-10-1014-43-37,reviewed,5b7,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""5b7""/>red ma dbyer med pa dang | de mi 'dod pas lan gdabs par rigs pa'o | |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex11022024-10-1014-43-37"" status=""reviewed""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4522""><choice><reg>bzhi brgya</reg><orig>4 gya</orig></choice> pa'i rgya cher bshad pa'i bsdus pa'i don</rs> || <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3868"">lo tsa ba <abbr>chen po</abbr> shAkya'i <abbr>dge slong</abbr> zhang pa tsab nyi ma grags</rs> kyi legs par sbyar pa'o || </seg></TEI>"
3_088_06 sgra bstan bcos.xml,3_088_06,,ex88062025-02-2417-06-35,unreviewed,13b3 - 13b4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex88062025-02-2417-06-35"" status=""unreviewed"">sgra'i bstan bcos rig pa klag pa'i don ma mthong pa rnaMs kyi blo gros kyi mig 'byed par byed ba lnga bshad gser gyi thur ma zhes bya ba °°°°° <lb n=""13b3""/> <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4100"">rdo ban chos kyi gzi brjid  dpal bzang po</rs> ces bya bas bris pa rdzogs s+ho || 
         blo ldan gzhon nu rnaMs la phan bya'i phyir || sdeb °°°° <lb n=""13b4""/> thig bud bkral | <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5760"">dkon gnas chen po stod lungs rnaM par gyi | ri khrod dben gnas dkar pheb</rs> zhes byar bris || 'gro la phan thob par gyur cig ||
           </seg></TEI>"
1_029_04 bstan bcos mngon par rtogs pa'i rgyan gyi lus mdzes par byed pa.xml,1_029_04,,ex29042023-10-111,unreviewed,1a1 - 1a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex29042023-10-111"" status=""unreviewed""><lb n=""1a1""/> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4676""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3706"">bstan bcos mngon par rtogs pa'i rgyan</rs> gyi lus mdzes par byed pa| legs bshed rin po che'i tshoms </rs>bzhugs lags so|| e ma ho|| <lb n=""1a2""/> theg pa chen po'i sa dang lam gyi rim pa shin tu gsal zhing × mgo bde bar bshed pa lags s+ho|| maNGgalaM|</seg></TEI>"
1_029_04 bstan bcos mngon par rtogs pa'i rgyan gyi lus mdzes par byed pa.xml,1_029_04,,ex29042023-09-112,unreviewed,47b7 - 48a6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" status=""unreviewed"" xml:id=""ex29042023-09-112""><lb n=""47b7""/> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4676""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3706"">bstan bcos mngon par rtogs pa'i rgyan</rs> gyi lus mdzes par byed pa'i rgyan legs par bshad pa rin po che'i tshoms </rs>bsgrigs pa <lb n=""48a1""/> 'di ni| lung gi sbyor ba mang po dang | 'dod lugs sna tshogs dang | dgag sgrub kyi rtsod lan mang po bris na sde snod la ma sbyangs pa'i gang zag gi ngo bar <lb n=""48a2""/> dka' bas| theg pa chen po'i sa lam gyi rim pa shin tu gsal zhing rtogs sla ba| tshig gis ma sgrib pa| gsar bu thos pa chung bas bltas kyang blo la 'char bde ba cig <lb n=""48a3""/> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3706"">mngon par rtogs pa'i rgyan gyi rtsa ba</rs> dang sbyar nas gzhung gi go ba longs pa la'ang phan par 'gyur zhing | 'jug pa bde bar bris shig zhes| bsnyen bkur| me tog bzang po dang bcas <lb n=""48a4""/> te| dge ba'i bshes gnyen 'tsho ba'i rig byed la mkhas pa'i go 'phang thob pa| <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:""><!--who is kun dga' rgyal mtshan-->kun dga' rgyal mtshan</rs> gyis snga mo nas yang yang bskul ba las| btang snyoms la re shig <lb n=""48a5""/> 'gyangs par gyur na'ang | <hi rendition=""#Time"">shing pho rta'i lo</hi>  ljon shing dang  sa gzhi rnaMs lo 'dab dang | <hi rendition=""#Time"">rtswa ljang gi myu gu skyed pa'i dus</hi> su  <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5781"">bsod snyoms pa rin chen rgyal mtshan dpal <lb n=""48a6""/> bzang po</rs>s yi ger bkod pa 'dis kyang  thub pa'i bstan pa dang | sems can la phan bde 'byung par gyur cig| <rs type=""work"">mngon rtogs rgyan gyi rtsa ba</rs> <abbr>thaMs cad</abbr> la sbyar ba'i bshad pa byas na'ang <lb n=""48a7""/> ha cang rgyas pas go dka' ba'i char gyur dgos nas  lus rnam bzhag dang sbyar ba yin cing| 'di tsam zhig legs par go na  <rs type=""work"">'grel pa TI ka</rs> dang bcas pa bltas pas <lb n=""48b1""/> shes par 'gyur ba lags so || || × maNG ga laM sid d+hi × shu b+haM|| × dge'o||||</seg></TEI>"
